pair,method,x_he,temperature_K,volume_A3,r_A,g_r
gHeHe,vdW-DF,0.5,2000,320.0,3.8395,0.7485038
gHeHe,vdW-DF,0.5,2000,320.0,3.8685,0.7234254
gHeHe,vdW-DF,0.5,2000,320.0,3.8975,0.6985435
gHeHe,vdW-DF,0.5,2000,320.0,3.9265,0.6724464
gHeHe,vdW-DF,0.5,2000,320.0,3.9555,0.6206398888889
gHeHe,vdW-DF,0.5,2000,320.0,3.9845,0.6116417
gHeHe,vdW-DF,0.5,2000,320.0,4.0135,0.6001782
gHeHe,vdW-DF,0.5,2000,320.0,4.0425,0.578579
gHeHe,vdW-DF,0.5,2000,320.0,4.0715,0.5497884
gHeHe,vdW-DF,0.5,2000,320.0,4.1005,0.5476414444444
gHeHe,vdW-DF,0.5,2000,320.0,4.1295,0.5130961
gHeHe,vdW-DF,0.5,2000,320.0,4.1585,0.4948288
gHeHe,vdW-DF,0.5,2000,320.0,4.1875,0.4922055
gHeHe,vdW-DF,0.5,2000,320.0,4.2165,0.448282
gHeHe,vdW-DF,0.5,2000,320.0,4.2455,0.4466752222222
gHeHe,vdW-DF,0.5,2000,320.0,4.2745,0.4292453
gHeHe,vdW-DF,0.5,2000,320.0,4.3035,0.4099606
gHeHe,vdW-DF,0.5,2000,320.0,4.3325,0.3936662
gHeHe,vdW-DF,0.5,2000,320.0,4.3615,0.3687082222222
gHeHe,vdW-DF,0.5,2000,320.0,4.3905,0.3395209
gHeHe,vdW-DF,0.5,2000,320.0,4.4195,0.3188342
gHeHe,vdW-DF,0.5,2000,320.0,4.4485,0.2851305
gHeHe,vdW-DF,0.5,2000,320.0,4.4775,0.2728018
gHeHe,vdW-DF,0.5,2000,320.0,4.5065,0.2718371111111
gHeHe,vdW-DF,0.5,2000,320.0,4.5355,0.2608659
gHeHe,vdW-DF,0.5,2000,320.0,4.5645,0.2364588
gHeHe,vdW-DF,0.5,2000,320.0,4.5935,0.2192641
gHeHe,vdW-DF,0.5,2000,320.0,4.6225,0.203601
gHeHe,vdW-DF,0.5,2000,320.0,4.6515,0.188546
gHeHe,vdW-DF,0.5,2000,320.0,4.6805,0.172872
gHeHe,vdW-DF,0.5,2000,320.0,4.7095,0.1613305
gHeHe,vdW-DF,0.5,2000,320.0,4.7385,0.1591761
gHeHe,vdW-DF,0.5,2000,320.0,4.7675,0.1516221
gHeHe,vdW-DF,0.5,2000,320.0,4.7965,0.1233727777778
gHeHe,vdW-DF,0.5,2000,320.0,4.8255,0.1188351
gHeHe,vdW-DF,0.5,2000,320.0,4.8545,0.1107867
gHeHe,vdW-DF,0.5,2000,320.0,4.8835,0.09678452
gHeHe,vdW-DF,0.5,2000,320.0,4.9125,0.09270205
gHeHe,vdW-DF,0.5,2000,320.0,4.9415,0.07577773333333
gHeHe,vdW-DF,0.5,2000,320.0,4.9705,0.07312777
gHeHe,vdW-DF,0.5,2000,320.0,4.9995,0.06642268
gHeHe,vdW-DF,0.5,2000,320.0,5.0285,0.06182261
gHeHe,vdW-DF,0.5,2000,320.0,5.0575,0.05388751111111
gHeHe,vdW-DF,0.5,2000,320.0,5.0865,0.04927241
gHeHe,vdW-DF,0.5,2000,320.0,5.1155,0.04133739
gHeHe,vdW-DF,0.5,2000,320.0,5.1445,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.1735,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.2025,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.2315,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.2605,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.2895,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.3185,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.3475,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.3765,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.4055,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.4345,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.4635,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.4925,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.5215,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.5505,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.5795,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.6085,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.6375,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.6665,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.6955,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.7245,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.7535,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.7825,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.8115,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.8405,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.8695,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.8985,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.9275,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.9565,nan
gHeHe,vdW-DF,0.5,2000,320.0,5.9855,nan
gHeHe,vdW-DF,0.5,3000,56.2632,0.2145,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.2435,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.2725,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.3015,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.3305,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.3595,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.3885,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.4175,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.4465,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.4755,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.5045,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.5335,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.5625,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.5915,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.6205,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.6495,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.6785,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.7075,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.7365,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.7655,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.7945,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.8235,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.8525,0.0
gHeHe,vdW-DF,0.5,3000,56.2632,0.8815,0.001888674705882
gHeHe,vdW-DF,0.5,3000,56.2632,0.9105,0.007347494705882
gHeHe,vdW-DF,0.5,3000,56.2632,0.9395,0.03553068333333
gHeHe,vdW-DF,0.5,3000,56.2632,0.9685,0.08611176470588
gHeHe,vdW-DF,0.5,3000,56.2632,0.9975,0.2106647222222
gHeHe,vdW-DF,0.5,3000,56.2632,1.0265,0.4481871176471
gHeHe,vdW-DF,0.5,3000,56.2632,1.0555,0.8446593333333
gHeHe,vdW-DF,0.5,3000,56.2632,1.0845,1.407853529412
gHeHe,vdW-DF,0.5,3000,56.2632,1.1135,1.984108333333
gHeHe,vdW-DF,0.5,3000,56.2632,1.1425,2.565984705882
gHeHe,vdW-DF,0.5,3000,56.2632,1.1715,3.001346111111
gHeHe,vdW-DF,0.5,3000,56.2632,1.2005,3.330852941176
gHeHe,vdW-DF,0.5,3000,56.2632,1.2295,3.453995555556
gHeHe,vdW-DF,0.5,3000,56.2632,1.2585,3.315223529412
gHeHe,vdW-DF,0.5,3000,56.2632,1.2875,3.099541666667
gHeHe,vdW-DF,0.5,3000,56.2632,1.3165,2.812632352941
gHeHe,vdW-DF,0.5,3000,56.2632,1.3455,2.441895555556
gHeHe,vdW-DF,0.5,3000,56.2632,1.3745,2.109775882353
gHeHe,vdW-DF,0.5,3000,56.2632,1.4035,1.767588333333
gHeHe,vdW-DF,0.5,3000,56.2632,1.4325,1.493417647059
gHeHe,vdW-DF,0.5,3000,56.2632,1.4615,1.250315555556
gHeHe,vdW-DF,0.5,3000,56.2632,1.4905,1.062397235294
gHeHe,vdW-DF,0.5,3000,56.2632,1.5195,0.8895056666667
gHeHe,vdW-DF,0.5,3000,56.2632,1.5485,0.7820365294118
gHeHe,vdW-DF,0.5,3000,56.2632,1.5775,0.6754511176471
gHeHe,vdW-DF,0.5,3000,56.2632,1.6065,0.6230187777778
gHeHe,vdW-DF,0.5,3000,56.2632,1.6355,0.5698198235294
gHeHe,vdW-DF,0.5,3000,56.2632,1.6645,0.52393
gHeHe,vdW-DF,0.5,3000,56.2632,1.6935,0.5140455882353
gHeHe,vdW-DF,0.5,3000,56.2632,1.7225,0.5124803888889
gHeHe,vdW-DF,0.5,3000,56.2632,1.7515,0.4955437647059
gHeHe,vdW-DF,0.5,3000,56.2632,1.7805,0.4987297777778
gHeHe,vdW-DF,0.5,3000,56.2632,1.8095,0.5219824705882
gHeHe,vdW-DF,0.5,3000,56.2632,1.8385,0.5487516111111
gHeHe,vdW-DF,0.5,3000,56.2632,1.8675,0.5869114705882
gHeHe,vdW-DF,0.5,3000,56.2632,1.8965,0.6189941666667
gHeHe,vdW-DF,0.5,3000,56.2632,1.9255,0.6677071764706
gHeHe,vdW-DF,0.5,3000,56.2632,1.9545,0.6587701111111
gHeHe,vdW-DF,0.5,3000,56.2632,1.9835,0.7062612941176
gHeHe,vdW-DF,0.5,3000,56.2632,2.0125,0.7553413888889
gHeHe,vdW-DF,0.5,3000,56.2632,2.0415,0.807998
gHeHe,vdW-DF,0.5,3000,56.2632,2.0705,0.8470140555556
gHeHe,vdW-DF,0.5,3000,56.2632,2.0995,0.9006924705882
gHeHe,vdW-DF,0.5,3000,56.2632,2.1285,0.9016267222222
gHeHe,vdW-DF,0.5,3000,56.2632,2.1575,0.8897489411765
gHeHe,vdW-DF,0.5,3000,56.2632,2.1865,0.8524301666667
gHeHe,vdW-DF,0.5,3000,56.2632,2.2155,0.8203201176471
gHeHe,vdW-DF,0.5,3000,56.2632,2.2445,0.7491243529412
gHeHe,vdW-DF,0.5,3000,56.2632,2.2735,0.6772686111111
gHeHe,vdW-DF,0.5,3000,56.2632,2.3025,0.6262010588235
gHeHe,vdW-DF,0.5,3000,56.2632,2.3315,0.5456511666667
gHeHe,vdW-DF,0.5,3000,56.2632,2.3605,0.4737690588235
gHeHe,vdW-DF,0.5,3000,56.2632,2.3895,0.4172165555556
gHeHe,vdW-DF,0.5,3000,56.2632,2.4185,0.3719222941176
gHeHe,vdW-DF,0.5,3000,56.2632,2.4475,0.3196066111111
gHeHe,vdW-DF,0.5,3000,56.2632,2.4765,0.2660265882353
gHeHe,vdW-DF,0.5,3000,56.2632,2.5055,0.2178936666667
gHeHe,vdW-DF,0.5,3000,56.2632,2.5345,0.1855558235294
gHeHe,vdW-DF,0.5,3000,56.2632,2.5635,0.1551081666667
gHeHe,vdW-DF,0.5,3000,56.2632,2.5925,0.125064
gHeHe,vdW-DF,0.5,3000,56.2632,2.6215,0.1043473666667
gHeHe,vdW-DF,0.5,3000,56.2632,2.6505,0.08715472352941
gHeHe,vdW-DF,0.5,3000,56.2632,2.6795,0.07270939444444
gHeHe,vdW-DF,0.5,3000,56.2632,2.7085,0.06013824117647
gHeHe,vdW-DF,0.5,3000,56.2632,2.7375,0.05276243888889
gHeHe,vdW-DF,0.5,3000,56.2632,2.7665,0.04283322941176
gHeHe,vdW-DF,0.5,3000,56.2632,2.7955,0.03550096666667
gHeHe,vdW-DF,0.5,3000,56.2632,2.8245,0.0318305
gHeHe,vdW-DF,0.5,3000,56.2632,2.8535,0.02597699444444
gHeHe,vdW-DF,0.5,3000,56.2632,2.8825,0.02310033333333
gHeHe,vdW-DF,0.5,3000,56.2632,2.9115,nan
gHeHe,vdW-DF,0.5,3000,56.2632,2.9405,nan
gHeHe,vdW-DF,0.5,3000,56.2632,2.9695,nan
gHeHe,vdW-DF,0.5,3000,56.2632,2.9985,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.0275,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.0565,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.0855,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.1145,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.1435,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.1725,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.2015,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.2305,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.2595,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.2885,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.3175,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.3465,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.3755,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.4045,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.4335,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.4625,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.4915,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.5205,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.5495,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.5785,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.6075,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.6365,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.6655,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.6945,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.7235,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.7525,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.7815,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.8105,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.8395,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.8685,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.8975,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.9265,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.9555,nan
gHeHe,vdW-DF,0.5,3000,56.2632,3.9845,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.0135,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.0425,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.0715,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.1005,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.1295,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.1585,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.1875,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.2165,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.2455,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.2745,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.3035,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.3325,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.3615,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.3905,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.4195,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.4485,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.4775,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.5065,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.5355,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.5645,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.5935,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.6225,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.6515,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.6805,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.7095,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.7385,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.7675,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.7965,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.8255,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.8545,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.8835,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.9125,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.9415,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.9705,nan
gHeHe,vdW-DF,0.5,3000,56.2632,4.9995,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.0285,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.0575,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.0865,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.1155,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.1445,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.1735,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.2025,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.2315,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.2605,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.2895,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.3185,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.3475,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.3765,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.4055,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.4345,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.4635,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.4925,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.5215,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.5505,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.5795,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.6085,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.6375,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.6665,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.6955,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.7245,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.7535,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.7825,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.8115,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.8405,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.8695,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.8985,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.9275,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.9565,nan
gHeHe,vdW-DF,0.5,3000,56.2632,5.9855,nan
gHeHe,vdW-DF,0.5,3000,63.2553,0.2145,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.2435,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.2725,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.3015,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.3305,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.3595,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.3885,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.4175,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.4465,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.4755,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.5045,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.5335,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.5625,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.5915,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.6205,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.6495,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.6785,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.7075,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.7365,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.7655,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.7945,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.8235,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.8525,0.0
gHeHe,vdW-DF,0.5,3000,63.2553,0.8815,0.000563234375
gHeHe,vdW-DF,0.5,3000,63.2553,0.9105,0.002646540588235
gHeHe,vdW-DF,0.5,3000,63.2553,0.9395,0.007915054705882
gHeHe,vdW-DF,0.5,3000,63.2553,0.9685,0.0374126
gHeHe,vdW-DF,0.5,3000,63.2553,0.9975,0.09323123529412
gHeHe,vdW-DF,0.5,3000,63.2553,1.0265,0.210713875
gHeHe,vdW-DF,0.5,3000,63.2553,1.0555,0.4348028235294
gHeHe,vdW-DF,0.5,3000,63.2553,1.0845,0.7957683529412
gHeHe,vdW-DF,0.5,3000,63.2553,1.1135,1.265337647059
gHeHe,vdW-DF,0.5,3000,63.2553,1.1425,1.76145
gHeHe,vdW-DF,0.5,3000,63.2553,1.1715,2.26086
gHeHe,vdW-DF,0.5,3000,63.2553,1.2005,2.709394705882
gHeHe,vdW-DF,0.5,3000,63.2553,1.2295,3.0319
gHeHe,vdW-DF,0.5,3000,63.2553,1.2585,3.146153529412
gHeHe,vdW-DF,0.5,3000,63.2553,1.2875,3.113324117647
gHeHe,vdW-DF,0.5,3000,63.2553,1.3165,2.96351375
gHeHe,vdW-DF,0.5,3000,63.2553,1.3455,2.750743529412
gHeHe,vdW-DF,0.5,3000,63.2553,1.3745,2.497230588235
gHeHe,vdW-DF,0.5,3000,63.2553,1.4035,2.197631176471
gHeHe,vdW-DF,0.5,3000,63.2553,1.4325,1.898131764706
gHeHe,vdW-DF,0.5,3000,63.2553,1.4615,1.639586470588
gHeHe,vdW-DF,0.5,3000,63.2553,1.4905,1.39567375
gHeHe,vdW-DF,0.5,3000,63.2553,1.5195,1.192694705882
gHeHe,vdW-DF,0.5,3000,63.2553,1.5485,1.031150647059
gHeHe,vdW-DF,0.5,3000,63.2553,1.5775,0.89033
gHeHe,vdW-DF,0.5,3000,63.2553,1.6065,0.8120181176471
gHeHe,vdW-DF,0.5,3000,63.2553,1.6355,0.737942
gHeHe,vdW-DF,0.5,3000,63.2553,1.6645,0.6817191764706
gHeHe,vdW-DF,0.5,3000,63.2553,1.6935,0.6300379411765
gHeHe,vdW-DF,0.5,3000,63.2553,1.7225,0.570073
gHeHe,vdW-DF,0.5,3000,63.2553,1.7515,0.5636921176471
gHeHe,vdW-DF,0.5,3000,63.2553,1.7805,0.547401625
gHeHe,vdW-DF,0.5,3000,63.2553,1.8095,0.5140581764706
gHeHe,vdW-DF,0.5,3000,63.2553,1.8385,0.526029
gHeHe,vdW-DF,0.5,3000,63.2553,1.8675,0.5613081176471
gHeHe,vdW-DF,0.5,3000,63.2553,1.8965,0.5650181176471
gHeHe,vdW-DF,0.5,3000,63.2553,1.9255,0.5759925
gHeHe,vdW-DF,0.5,3000,63.2553,1.9545,0.6087108823529
gHeHe,vdW-DF,0.5,3000,63.2553,1.9835,0.6553641176471
gHeHe,vdW-DF,0.5,3000,63.2553,2.0125,0.6866042941176
gHeHe,vdW-DF,0.5,3000,63.2553,2.0415,0.7351587058824
gHeHe,vdW-DF,0.5,3000,63.2553,2.0705,0.7532859375
gHeHe,vdW-DF,0.5,3000,63.2553,2.0995,0.7784935294118
gHeHe,vdW-DF,0.5,3000,63.2553,2.1285,0.8051824117647
gHeHe,vdW-DF,0.5,3000,63.2553,2.1575,0.8248978823529
gHeHe,vdW-DF,0.5,3000,63.2553,2.1865,0.8616842941176
gHeHe,vdW-DF,0.5,3000,63.2553,2.2155,0.8784682941176
gHeHe,vdW-DF,0.5,3000,63.2553,2.2445,0.8775903125
gHeHe,vdW-DF,0.5,3000,63.2553,2.2735,0.8366581176471
gHeHe,vdW-DF,0.5,3000,63.2553,2.3025,0.7926075294118
gHeHe,vdW-DF,0.5,3000,63.2553,2.3315,0.7385857058824
gHeHe,vdW-DF,0.5,3000,63.2553,2.3605,0.7069079411765
gHeHe,vdW-DF,0.5,3000,63.2553,2.3895,0.64152175
gHeHe,vdW-DF,0.5,3000,63.2553,2.4185,0.5893265882353
gHeHe,vdW-DF,0.5,3000,63.2553,2.4475,0.5151800588235
gHeHe,vdW-DF,0.5,3000,63.2553,2.4765,0.4567717058824
gHeHe,vdW-DF,0.5,3000,63.2553,2.5055,0.3979664705882
gHeHe,vdW-DF,0.5,3000,63.2553,2.5345,0.347878875
gHeHe,vdW-DF,0.5,3000,63.2553,2.5635,0.2955903529412
gHeHe,vdW-DF,0.5,3000,63.2553,2.5925,0.2552924117647
gHeHe,vdW-DF,0.5,3000,63.2553,2.6215,0.2180296470588
gHeHe,vdW-DF,0.5,3000,63.2553,2.6505,0.1883666470588
gHeHe,vdW-DF,0.5,3000,63.2553,2.6795,0.1554755
gHeHe,vdW-DF,0.5,3000,63.2553,2.7085,0.1359259411765
gHeHe,vdW-DF,0.5,3000,63.2553,2.7375,0.1164499411765
gHeHe,vdW-DF,0.5,3000,63.2553,2.7665,0.09380258235294
gHeHe,vdW-DF,0.5,3000,63.2553,2.7955,0.07739525294118
gHeHe,vdW-DF,0.5,3000,63.2553,2.8245,0.06458927058824
gHeHe,vdW-DF,0.5,3000,63.2553,2.8535,0.05373961875
gHeHe,vdW-DF,0.5,3000,63.2553,2.8825,0.04682814705882
gHeHe,vdW-DF,0.5,3000,63.2553,2.9115,0.04072732941176
gHeHe,vdW-DF,0.5,3000,63.2553,2.9405,0.03789876470588
gHeHe,vdW-DF,0.5,3000,63.2553,2.9695,0.03423735294118
gHeHe,vdW-DF,0.5,3000,63.2553,2.9985,0.03134475
gHeHe,vdW-DF,0.5,3000,63.2553,3.0275,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.0565,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.0855,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.1145,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.1435,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.1725,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.2015,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.2305,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.2595,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.2885,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.3175,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.3465,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.3755,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.4045,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.4335,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.4625,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.4915,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.5205,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.5495,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.5785,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.6075,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.6365,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.6655,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.6945,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.7235,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.7525,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.7815,nan
gHeHe,vdW-DF,0.5,3000,63.2553,3.8105,nan
