0.016850055431318012, -0.03715130961720062
0.03302900005250187, -0.07024848600597008
0.049887425346531344, -0.09996682490779843
0.0674291357964571, -0.12292794537371066
0.08564728333278804, -0.14521293311186179
0.12345471409690326, -0.17221441457756165
0.14370141199583938, -0.19314668032222454
0.16396408872358834, -0.19988974608119225
0.18557355245126647, -0.21068595590299788
0.2085336076619245, -0.2221569288386664
0.23082407385566858, -0.2282229487939409
0.25582028839503324, -0.231584437838171
0.2808111766581268, -0.23967566021096626
0.3071549390940308, -0.24641461712823926
0.3341758995129501, -0.2518017651279562
0.39227720376582953, -0.2578435885710286
0.4226818714099947, -0.25849872055235007
0.45511356762354493, -0.25915248291977344
0.5247089760690408, -0.25842978331947236
0.6004006881548943, -0.24418945108157653
0.6416161748357795, -0.2448372784554408
0.6855549104843183, -0.22724002255297554
0.7308305414768547, -0.22247970118068333
0.778814964401452, -0.21231214413816674
0.8301701593089232, -0.20889906630376975
0.883574448787473, -0.18589000935141942
0.9410936671336037, -0.108824117987672
1.0013528741728104, 0.0013517328278950247
